"Target Group";Subcamp;"Original Order Number";Country;"Troop Name";"Kid ID Code"
SC1_G182;1;IST-11133;Germany;"DPSG Kempen";Jox1Ya9l-37
SC1_G183;1;IST-10409;Poland;Dianthus;8qm2Kr2O-4
SC1_G183;1;IST-10409;Poland;Dianthus;xnPBJfQA-3
SC1_G183;1;IST-13152;"The Netherlands";"Scouting Groessen";tJv9OJLv-23
SC1_G183;1;IST-13423;Germany;"DPSG Phönix Bonn";vVXG6XM8-18
SC1_G183;1;IST-87889;"United States";"Girl Scouts of the USA";MEC0Z20g-34
SC1_G183;1;IST-87889;"United States";"Girl Scouts of the USA";oYdSuT8b-33
SC1_G183;1;IST-13423;Germany;"DPSG Phönix Bonn";Xj8oogjf-17
SC1_G183;1;IST-16688;"Czech Republic";"Sopka Nová Paka";8mUliyUZ-10
SC1_G183;1;IST-16688;"Czech Republic";"Sopka Nová Paka";Zqx55fVr-9
SC1_G183;1;IST-13152;"The Netherlands";"Scouting Groessen";5Gtu9p2G-22
SC1_G184;1;IST-17682;Germany;"DPSG St. Rochus";3TyOkd5t-3
SC1_G184;1;IST-97908;"Czech Republic";Artemis/Ontario;SDcgFMRk-16
SC1_G184;1;IST-63079;Poland;"Zawiercie 1";0aPhJMdk-8
SC1_G184;1;IST-17338;"United States";"Wiesbaden Troop";Ruccro24-9
SC1_G184;1;IST-17338;"United States";"Wiesbaden Troop";EsgHhUKq-8
SC1_G184;1;IST-63079;Poland;"Zawiercie 1";7GRGMwcf-9
SC1_G184;1;IST-97908;"Czech Republic";Artemis/Ontario;52XM0mfU-15
SC1_G184;1;IST-17682;Germany;"DPSG St. Rochus";kcC6W1ak-2
SC1_G184;1;IST-17682;Germany;"DPSG St. Rochus";kMUz8d11-1
SC1_G185;1;IST-18992;"The Netherlands";"Scouting St. Martinus";fuknIJ70-3
SC1_G185;1;IST-18992;"The Netherlands";"Scouting St. Martinus";OxkFn0KO-4
SC1_G185;1;IST-70768;"The Netherlands";"Intercamp Nederland";4WrdqEDk-5
SC1_G185;1;IST-70768;"The Netherlands";"Intercamp Nederland";c2H1Hxr0-4
SC1_G185;1;IST-11133;GB;"DPSG Kempen";3Noen5bx-170
SC1_G185;1;IST-11133;GB;"DPSG Kempen";YbdP3TZE-171
SC1_G185;1;IST-11470;"Czech Republic";"Sluneční údolí";7d0ekPNW-2
SC1_G185;1;IST-12948;"United States";Troop;qft8McyP-4
SC1_G185;1;IST-12948;"United States";Troop;4e2LOra9-5
SC1_G185;1;IST-11470;"Czech Republic";"Sluneční údolí";Jnje7hzQ-1
SC1_G186;1;IST-11133;Germany;"DPSG Kempen";fMqmoKOc-133
SC1_G186;1;IST-32540;"Czech Republic";Platan;boomiuJF-7
SC1_G186;1;IST-32540;"Czech Republic";Platan;jWKFml9p-8
SC1_G186;1;IST-46593;Germany;"DPSG Wegberg";flBTVFvB-16
SC1_G186;1;IST-46593;Germany;"DPSG Wegberg";dIGtjLC7-15
SC1_G186;1;IST-95252;"Czech Republic";"Anikrok a Dvojka";Nw86VffQ-11
SC1_G186;1;IST-95252;"Czech Republic";"Anikrok a Dvojka";tKGlaEqm-12
SC1_G186;1;IST-33514;Poland;"FDDH 1";p4zsZJEj-9
SC1_G186;1;IST-33514;Poland;"FDDH 1";hK13pajW-8
SC1_G186;1;IST-11133;Germany;"DPSG Kempen";voZ7D0f8-132
SC1_G187;1;IST-49187;"The Netherlands";"St. Stanislaus";cSdDrPHL-9
SC1_G187;1;IST-13607;"United States";"Troop 12";wACgU4Y9-31
SC1_G187;1;IST-13607;"United States";"Troop 12";ynDew4Xo-30
SC1_G187;1;IST-10548;Poland;"Polish Eagles";hSxq0Rwa-7
SC1_G187;1;IST-10548;Poland;"Polish Eagles";bMgPUZPT-6
SC1_G187;1;IST-54943;"Czech Republic";"AD FONTES";wg2YA92n-10
SC1_G187;1;IST-20119;Poland;"7 DH Arkana";ZN6OAGdt-7
SC1_G187;1;IST-20119;Poland;"7 DH Arkana";GuPhWI9f-6
SC1_G187;1;IST-54943;"Czech Republic";"AD FONTES";v2HKZwta-9
SC1_G187;1;IST-49187;"The Netherlands";"St. Stanislaus";rayyfGDA-8
SC1_G188;1;IST-10208;"The Netherlands";"Scouting St. Martinus Beek";KMioqpRj-1
SC1_G188;1;;Poland;;mHa6WBhw-29
SC1_G188;1;;Poland;;IxVlqyaR-28
SC1_G188;1;IST-16688;"Czech Republic";"Sopka Nová Paka";qa4ygmQ7-11
SC1_G188;1;IST-16688;"Czech Republic";"Sopka Nová Paka";iyLQCEKB-12
SC1_G188;1;IST-75688;"The Netherlands";"St. Rumoldus";MmoMnQ2S-11
SC1_G188;1;IST-75688;"The Netherlands";"St. Rumoldus";InQ0uXl3-12
SC1_G188;1;IST-10208;"The Netherlands";"Scouting St. Martinus Beek";0bRLmWae-2
SC1_G188;1;IST-10208;"The Netherlands";"Scouting St. Martinus Beek";mFXBm5dt-3
SC1_G189;1;IST-11133;Germany;"DPSG Kempen";93GIvRgA-38
SC1_G189;1;IST-11133;Germany;"DPSG Kempen";3H9v2eef-39
SC1_G189;1;IST-13423;Germany;"DPSG Phönix Bonn";z7UzmjND-19
SC1_G189;1;IST-13423;Germany;"DPSG Phönix Bonn";It5YjvrF-20
SC1_G189;1;IST-17682;Germany;"DPSG St. Rochus";pXMo8ULp-4
SC1_G189;1;IST-17682;Germany;"DPSG St. Rochus";ogEHlvE8-5
SC1_G189;1;IST-10409;Poland;Dianthus;fslThfYf-6
SC1_G189;1;IST-10409;Poland;Dianthus;CHU1vmPF-5
SC1_G189;1;IST-63079;Poland;"Zawiercie 1";md7apEew-11
SC1_G189;1;IST-63079;Poland;"Zawiercie 1";sHUpWLgS-10
SC1_G19;1;IST-21261;Germany;"DPSG Moers St. Josef";LNQ9oRD6-15
SC1_G19;1;IST-21261;Germany;"DPSG Moers St. Josef";pEa2rmWN-14
SC1_G19;1;IST-18979;Belgium;"Central Brussels Scouts";qvrAqhfB-4
SC1_G19;1;IST-18979;Belgium;"Central Brussels Scouts";AwP2QZFs-5
SC1_G19;1;IST-12821;"United States";"Atomic Tacos";2fGifE9b-12
SC1_G19;1;IST-12821;"United States";"Atomic Tacos";ad5vlos1-11
SC1_G19;1;IST-11133;GB;"DPSG Kempen";tNrb4eGd-181
SC1_G19;1;IST-11133;GB;"DPSG Kempen";5eHTIDup-180
SC1_G19;1;;Poland;;gwwEAf3j-37
SC1_G19;1;;Poland;;SQnAFuoC-36
SC1_G190;1;IST-19969;"United States";"White Roses / USA girl scouts overseas";CeNNMByZ-2
SC1_G190;1;IST-17338;"United States";"Wiesbaden Troop";0Q9L91wH-10
SC1_G190;1;IST-17338;"United States";"Wiesbaden Troop";CO7uK1Va-11
SC1_G190;1;IST-19969;"United States";"White Roses / USA girl scouts overseas";z1SxmFfs-1
SC1_G190;1;IST-12948;"United States";Troop;FXclA4PB-7
SC1_G190;1;IST-18992;"The Netherlands";"Scouting St. Martinus";NCdAwYt5-5
SC1_G190;1;IST-18992;"The Netherlands";"Scouting St. Martinus";pb8WTlea-6
SC1_G190;1;IST-12948;"United States";Troop;nbv29nPC-6
SC1_G190;1;IST-70768;"The Netherlands";"Intercamp Nederland";jMcj41ax-6
SC1_G190;1;IST-70768;"The Netherlands";"Intercamp Nederland";Rl2ITYCa-7
SC1_G191;1;IST-95252;"Czech Republic";"Anikrok a Dvojka";eNxZfzvP-13
SC1_G191;1;IST-54943;"Czech Republic";"AD FONTES";ShKaWMhw-11
SC1_G191;1;IST-54943;"Czech Republic";"AD FONTES";Vm4dK5Bs-12
SC1_G191;1;IST-95252;"Czech Republic";"Anikrok a Dvojka";zKi8Ur75-14
SC1_G191;1;IST-11133;GB;"DPSG Kempen";W9apycSf-172
SC1_G191;1;IST-46593;Germany;"DPSG Wegberg";eVYCleGj-18
SC1_G191;1;IST-11470;"Czech Republic";"Sluneční údolí";ad83Yhyn-4
SC1_G191;1;IST-46593;Germany;"DPSG Wegberg";BPGPdNqz-17
SC1_G191;1;IST-11470;"Czech Republic";"Sluneční údolí";14RXZAkK-3
SC1_G191;1;IST-11133;GB;"DPSG Kempen";6CfBItSM-173
SC1_G192;1;IST-32540;"Czech Republic";Platan;iHXrPVZW-9
SC1_G192;1;IST-13607;"United States";"Troop 12";CUw1q2fF-32
SC1_G192;1;IST-13607;"United States";"Troop 12";tGhcKQcz-33
SC1_G192;1;IST-33514;Poland;"FDDH 1";R6A5HncU-11
SC1_G192;1;IST-32540;"Czech Republic";Platan;uMwkKI9M-10
SC1_G192;1;IST-11133;Germany;"DPSG Kempen";ENJ8S1U5-134
SC1_G192;1;IST-20119;Poland;"7 DH Arkana";NOuBaO1G-9
SC1_G192;1;IST-20119;Poland;"7 DH Arkana";kgfbu022-8
SC1_G192;1;IST-11133;Germany;"DPSG Kempen";4VNuqtzx-135
SC1_G192;1;IST-33514;Poland;"FDDH 1";YivqDdOM-10
SC1_G193;1;IST-10409;Poland;Dianthus;5vcoFvXG-7
SC1_G193;1;IST-10208;"The Netherlands";"Scouting St. Martinus Beek";HXEQTHXa-5
SC1_G193;1;IST-10208;"The Netherlands";"Scouting St. Martinus Beek";MfupSAMz-4
SC1_G193;1;IST-49187;"The Netherlands";"St. Stanislaus";8eOh8d2N-11
SC1_G193;1;IST-16688;"Czech Republic";"Sopka Nová Paka";XzhoO5oz-13
SC1_G193;1;IST-16688;"Czech Republic";"Sopka Nová Paka";g4MNrvHM-14
SC1_G193;1;IST-10409;Poland;Dianthus;9y46PdQI-8
SC1_G193;1;IST-49187;"The Netherlands";"St. Stanislaus";loFmwixc-10
SC1_G193;1;IST-10548;Poland;"Polish Eagles";U0yXRKmN-9
SC1_G193;1;IST-10548;Poland;"Polish Eagles";zocc3Tz4-8
SC1_G194;1;IST-18992;"The Netherlands";"Scouting St. Martinus";YM1wK2qN-8
SC1_G194;1;IST-11133;Germany;"DPSG Kempen";YytOM3mZ-40
SC1_G194;1;IST-11133;Germany;"DPSG Kempen";X3hIgjNK-41
SC1_G194;1;IST-75688;"The Netherlands";"St. Rumoldus";SyhWw1ec-14
SC1_G194;1;IST-75688;"The Netherlands";"St. Rumoldus";dn7ik2Aq-13
SC1_G194;1;IST-17682;Germany;"DPSG St. Rochus";XJaSHVUf-6
SC1_G194;1;IST-17682;Germany;"DPSG St. Rochus";wf5Ogvxn-7
SC1_G194;1;IST-63079;Poland;"Zawiercie 1";rLLLkImq-13
SC1_G194;1;IST-63079;Poland;"Zawiercie 1";Pl8nkN1d-12
SC1_G194;1;IST-18992;"The Netherlands";"Scouting St. Martinus";Jz0m7SFZ-7
SC1_G195;1;IST-19148;"The Netherlands";"Scouting Polaris";BVvvFtuA-2
SC1_G195;1;IST-19148;"The Netherlands";"Scouting Polaris";reBfHBDX-1
SC1_G195;1;IST-21261;Germany;"DPSG Moers St. Josef";qkvk2Mf0-9
SC1_G195;1;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";G8dxGdnu-6
SC1_G195;1;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";UC7PnuWU-7
SC1_G195;1;IST-13423;Germany;"DPSG Phönix Bonn";PQnG1aGv-22
SC1_G195;1;IST-19148;"The Netherlands";"Scouting Polaris";eNoWBdxH-3
SC1_G195;1;IST-21261;Germany;"DPSG Moers St. Josef";gf7vxKa5-8
SC1_G195;1;IST-13423;Germany;"DPSG Phönix Bonn";tw8DP2H1-21
SC1_G196;1;IST-19969;"United States";"White Roses / USA girl scouts overseas";3AAZ3ZUk-3
SC1_G196;1;IST-46593;Germany;"DPSG Wegberg";dpruvGEq-20
SC1_G196;1;IST-19969;"United States";"White Roses / USA girl scouts overseas";0V5fZaeH-4
SC1_G196;1;IST-17338;"United States";"Wiesbaden Troop";ik8VNgRz-12
SC1_G196;1;IST-12948;"United States";Troop;oue7B0YL-8
SC1_G196;1;IST-11133;Germany;"DPSG Kempen";jzSpamvJ-137
SC1_G196;1;IST-11133;Germany;"DPSG Kempen";tNpmeXgP-136
SC1_G196;1;IST-12948;"United States";Troop;wByDez1X-9
SC1_G196;1;IST-17338;"United States";"Wiesbaden Troop";8ZBOSIvW-13
SC1_G196;1;IST-46593;Germany;"DPSG Wegberg";zKuLH1GW-19
SC1_G197;1;IST-11133;GB;"DPSG Kempen";PB3zIyMi-174
SC1_G197;1;IST-13607;"United States";"Troop 12";ZjJH5rqU-35
SC1_G197;1;IST-13607;"United States";"Troop 12";xKgMSw7F-34
SC1_G197;1;IST-11470;"Czech Republic";"Sluneční údolí";mAgPk65w-5
SC1_G197;1;IST-11470;"Czech Republic";"Sluneční údolí";C85xd9nr-6
SC1_G197;1;IST-54943;"Czech Republic";"AD FONTES";aTwtBSGK-14
SC1_G197;1;IST-54943;"Czech Republic";"AD FONTES";XfL4Yt0A-13
SC1_G197;1;IST-18787;"Czech Republic";"Junák - český skaut, středisko Podyjí Znojmo, z. s.";076mUq42-1
SC1_G197;1;IST-11133;GB;"DPSG Kempen";ixI1ajU1-175
SC1_G197;1;IST-18787;"Czech Republic";"Junák - český skaut, středisko Podyjí Znojmo, z. s.";96zQnjrx-2
SC1_G198;1;IST-20119;Poland;"7 DH Arkana";kbIprg5u-11
SC1_G198;1;IST-32540;"Czech Republic";Platan;kPaQeI2N-12
SC1_G198;1;IST-33514;Poland;"FDDH 1";CFHAXu0m-13
SC1_G198;1;IST-16688;"Czech Republic";"Sopka Nová Paka";C1TDQ8xE-15
SC1_G198;1;IST-16688;"Czech Republic";"Sopka Nová Paka";mRua7Pfq-16
SC1_G198;1;IST-32540;"Czech Republic";Platan;LsyAeXts-11
SC1_G198;1;IST-33514;Poland;"FDDH 1";IWzYMtxY-12
SC1_G198;1;IST;Poland;Feniksiaki ;YLD19C4P-2
SC1_G198;1;IST;Poland;Feniksiaki ;4izoGUdb-1
SC1_G198;1;IST-20119;Poland;"7 DH Arkana";aTzaSbyu-10
SC1_G199;1;IST-10147;Poland;"Zawiercie 2";VvoNH13b-2
SC1_G199;1;IST-10147;Poland;"Zawiercie 2";wOOo4fiV-1
SC1_G199;1;IST-10548;Poland;"Polish Eagles";NnZgp4ol-11
SC1_G199;1;IST-10548;Poland;"Polish Eagles";wgT5XLph-10
SC1_G199;1;IST-11133;Germany;"DPSG Kempen";yZvGBS8b-61
SC1_G199;1;IST-11133;Germany;"DPSG Kempen";teh9ukOf-60
SC1_G199;1;IST-51638;"United States";"Scouting America Troop 325G";A6pUqOR2-11
SC1_G199;1;IST-51638;"United States";"Scouting America Troop 325G";7tInY0IJ-12
SC1_G199;1;IST-10147;Poland;"Zawiercie 2";Pzb34brC-3
SC1_G20;1;IST-92152;"Czech Republic";"Orion Kladno";W3wyzYVK-7
SC1_G20;1;IST-37418;"United States";"SHAPE Troop 325B";q7eMcV8K-6
SC1_G20;1;IST-13515;France;"Scout du Florival";bu6QQ9sN-4
SC1_G20;1;IST-37418;"United States";"SHAPE Troop 325B";ltiAhy7n-5
SC1_G20;1;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";pi8gHs1z-15
SC1_G20;1;IST-13515;France;"Scout du Florival";oMWgkJ5e-5
SC1_G20;1;IST-32540;"Czech Republic";Platan;Z9NJQR1C-18
SC1_G20;1;IST-32540;"Czech Republic";Platan;PDFcw4Hi-17
SC1_G20;1;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";0IIImkA8-14
SC1_G20;1;IST-92152;"Czech Republic";"Orion Kladno";86JOM1BQ-8
SC1_G21;1;IST-54943;"Czech Republic";"AD FONTES";3Xc9CSZI-20
SC1_G21;1;;Hungary;;QGY8U4Pf-1
SC1_G21;1;IST-19825;Poland;"30 WDH";8LJkrk2W-2
SC1_G21;1;IST-19825;Poland;"30 WDH";gemCJSOO-3
SC1_G21;1;;Hungary;;rQwknRgs-5
SC1_G21;1;IST-19825;Poland;"30 WDH";22xmRNMJ-1
SC1_G21;1;IST-54943;"Czech Republic";"AD FONTES";C3IZiLEx-19
SC1_G21;1;IST-49187;"The Netherlands";"St. Stanislaus";87Vaw7Fm-15
SC1_G21;1;IST-49187;"The Netherlands";"St. Stanislaus";ayZ3iX6o-14
SC1_G21;1;IST-31219;Poland;bunt;nPDQ12bJ-2
SC1_G21;1;IST-31219;Poland;bunt;hRoDRzS9-1
SC1_G22;1;IST-10208;"The Netherlands";"Scouting St. Martinus Beek";F4p7Jgsb-9
SC1_G22;1;IST-10569;Slovakia;"zbor Irmy Ševcechovej";j7vwpAPj-3
SC1_G22;1;IST-11133;Germany;"DPSG Kempen";618ZdsJ0-44
SC1_G22;1;IST;Poland;Feniksiaki ;yKTXl3gZ-8
SC1_G22;1;IST-11133;Germany;"DPSG Kempen";SuBXytmY-45
SC1_G22;1;IST;Poland;Feniksiaki ;L99SLykX-7
SC1_G22;1;IST-10569;Slovakia;"zbor Irmy Ševcechovej";xdJQGVUo-2
SC1_G22;1;IST-10147;Poland;"Zawiercie 2";K1xRkQRp-5
SC1_G22;1;IST-10569;Slovakia;"zbor Irmy Ševcechovej";wUvEEosB-1
SC1_G22;1;IST-10147;Poland;"Zawiercie 2";RhuQlinY-4
SC1_G22;1;IST-10208;"The Netherlands";"Scouting St. Martinus Beek";frWgk2cY-8
SC1_G23;1;IST-64944;"Czech Republic";Želivák;J0QLyGXa-3
SC1_G23;1;IST-64944;"Czech Republic";Želivák;ADMpFeXS-4
SC1_G23;1;IST-11133;Germany;"DPSG Kempen";CTTRd905-69
SC1_G23;1;IST-11133;Germany;"DPSG Kempen";UoVoTAAM-68
SC1_G23;1;IST-97382;"The Netherlands";"Scouting Ewijk";ux8ASeEc-6
SC1_G23;1;IST-97382;"The Netherlands";"Scouting Ewijk";4CYqw2HM-5
SC1_G23;1;IST-69112;"Czech Republic";"Dráčata Štěnovice";iABiXqQG-6
SC1_G23;1;IST-69112;"Czech Republic";"Dráčata Štěnovice";HJy1om31-5
SC1_G23;1;IST-19148;"The Netherlands";"Scouting Polaris";X4H87Nyy-17
SC1_G23;1;IST-19148;"The Netherlands";"Scouting Polaris";nUDiV1s6-16
SC1_G24;1;IST-17411;Germany;"Pfadfinder Erkelenz";MWyAFBim-5
SC1_G24;1;IST-21179;"Czech Republic";"2. Oddíl (DSS)";MTtsULcP-6
SC1_G24;1;IST-21179;"Czech Republic";"2. Oddíl (DSS)";KWAEqg3O-5
SC1_G24;1;IST-31582;Germany;"Stamm von Berg";rErhD5hm-3
SC1_G24;1;IST-17219;Poland;"13WDH patrol starszoharcerski";rBtcwMC7-6
SC1_G24;1;IST-31582;Germany;"Stamm von Berg";chqaenJK-4
SC1_G24;1;IST-17219;Poland;"13WDH patrol starszoharcerski";EQn3n9zk-5
SC1_G24;1;IST-96201;Poland;"Czata wymiata";k4zqc5pz-15
SC1_G24;1;IST-96201;Poland;"Czata wymiata";pT4Dd6Zb-14
SC1_G24;1;IST-17411;Germany;"Pfadfinder Erkelenz";8Wy4qZ9d-4
SC1_G25;1;IST-12821;"United States";"Atomic Tacos";2WM2BytV-14
SC1_G25;1;IST-17338;"United States";"Wiesbaden Troop";6Y6LjnUe-20
SC1_G25;1;IST-17338;"United States";"Wiesbaden Troop";3K0wxCSC-21
SC1_G25;1;IST-10208;"The Netherlands";"Scouting St. Martinus Beek";baw4IFl0-25
SC1_G25;1;;Poland;;yk4AhHG3-39
SC1_G25;1;;Poland;;OSLLAH1o-38
SC1_G25;1;IST-10208;"The Netherlands";"Scouting St. Martinus Beek";IJtaeYn9-24
SC1_G25;1;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";nLsF9F4I-6
SC1_G25;1;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";6C47Njku-5
SC1_G25;1;IST-12821;"United States";"Atomic Tacos";VudmR3dZ-13
SC1_G26;1;IST-92152;"Czech Republic";"Orion Kladno";o7gvDiCu-10
SC1_G26;1;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";aieEXmIA-17
SC1_G26;1;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";Dk1EsdM0-16
SC1_G26;1;IST-23477;Germany;"DPSG Stamm Alzenau";ylreHzBU-6
SC1_G26;1;IST-21261;Germany;"DPSG Moers St. Josef";ydgqEghE-16
SC1_G26;1;IST-21261;Germany;"DPSG Moers St. Josef";014Wn0In-17
SC1_G26;1;IST-11133;GB;"DPSG Kempen";jKOuVKjW-182
SC1_G26;1;IST-23477;Germany;"DPSG Stamm Alzenau";8260vjiR-7
SC1_G26;1;IST-11133;GB;"DPSG Kempen";V1jnu2DM-183
SC1_G26;1;IST-92152;"Czech Republic";"Orion Kladno";fVK96QuU-9
SC1_G27;1;IST-32540;"Czech Republic";Platan;ED35C8mS-20
SC1_G27;1;IST-32540;"Czech Republic";Platan;8UmfxwtT-19
SC1_G27;1;IST-17058;"United States";"St. Bernhard";4OuhKwYE-20
SC1_G27;1;IST-19825;Poland;"30 WDH";2zFYxY7j-4
SC1_G27;1;IST-37418;"United States";"SHAPE Troop 325B";MjHH1TFs-7
SC1_G27;1;IST-17058;"United States";"St. Bernhard";KnfCOjoE-21
SC1_G27;1;IST-37418;"United States";"SHAPE Troop 325B";CBWhxaE3-8
SC1_G27;1;IST-11133;Germany;"DPSG Kempen";kkw3E4bA-70
SC1_G27;1;IST-19825;Poland;"30 WDH";UgBk7tpm-5
SC1_G27;1;IST-11133;Germany;"DPSG Kempen";4xLGoAL5-71
SC1_G28;1;IST-19148;"The Netherlands";"Scouting Polaris";xijVZp1v-18
SC1_G28;1;IST-64944;"Czech Republic";Želivák;33BAmosP-5
SC1_G28;1;IST-64944;"Czech Republic";Želivák;s9xcuwgC-6
SC1_G28;1;IST-30049;"Czech Republic";"Tumulus Újezd u Brna aneb děcka, pecka, pojedeme do Německa";c3JzTStp-1
SC1_G28;1;IST-30049;"Czech Republic";"Tumulus Újezd u Brna aneb děcka, pecka, pojedeme do Německa";wQevcABq-2
SC1_G28;1;IST-30049;"Czech Republic";"Tumulus Újezd u Brna aneb děcka, pecka, pojedeme do Německa";Zdlz6w8G-3
SC1_G28;1;IST-31219;Poland;bunt;rfo2dvqF-4
SC1_G28;1;IST-31219;Poland;bunt;u6NtQNTK-3
SC1_G28;1;IST-11256;GB;"1st Maisons-Laffitte International";8n2mjnwl-5
SC1_G28;1;IST-11256;GB;"1st Maisons-Laffitte International";BUzzPfcu-6
SC1_G28;1;IST-19148;"The Netherlands";"Scouting Polaris";GHrJ8lNH-19
SC1_G29;1;IST-83825;Poland;"FDDH 2";je5Cfd49-3
SC1_G29;1;IST-97382;"The Netherlands";"Scouting Ewijk";u8FGiFF5-8
SC1_G29;1;IST-97382;"The Netherlands";"Scouting Ewijk";Sme9SK59-7
SC1_G29;1;IST-31582;Germany;"Stamm von Berg";ib9E8p3m-5
SC1_G29;1;IST-81116;"Czech Republic";Mustangové;LB34SljC-1
SC1_G29;1;IST-83825;Poland;"FDDH 2";C99SBhyv-2
SC1_G29;1;IST-83825;Poland;"FDDH 2";KuU9gl7N-1
SC1_G29;1;IST-31582;Germany;"Stamm von Berg";Yw8oBgAy-6
SC1_G29;1;IST-23477;Luxembourg;"DPSG Stamm Alzenau";ClR4OZab-22
SC1_G29;1;IST-81116;"Czech Republic";Mustangové;6zpduKRW-2
SC1_G29;1;IST-23477;Luxembourg;"DPSG Stamm Alzenau";HvRIzDkx-23
SC1_G30;1;IST-17411;Germany;"Pfadfinder Erkelenz";bDuuplOM-7
SC1_G30;1;IST-18979;Belgium;"Central Brussels Scouts";3JJGByij-6
SC1_G30;1;;Poland;;u3ftj56k-40
SC1_G30;1;;Poland;;h6ssX1SA-41
SC1_G30;1;IST-10208;"The Netherlands";"Scouting St. Martinus Beek";gmRQeTEK-26
SC1_G30;1;IST-12821;"United States";"Atomic Tacos";UEDMDlIN-16
SC1_G30;1;IST-12821;"United States";"Atomic Tacos";C5oWH3Kh-15
SC1_G30;1;IST-10208;"The Netherlands";"Scouting St. Martinus Beek";xKm8cvJO-27
SC1_G30;1;IST-17411;Germany;"Pfadfinder Erkelenz";S0u5aXbu-6
SC1_G30;1;IST-18979;Belgium;"Central Brussels Scouts";jWBxhP7I-7
SC1_G31;1;IST;Poland;Feniksiaki ;ZQiFDZWS-10
SC1_G31;1;IST-92152;"Czech Republic";"Orion Kladno";0K5qK7fK-12
SC1_G31;1;IST-92152;"Czech Republic";"Orion Kladno";BmHeYlVc-11
SC1_G31;1;IST-17058;Germany;"St. Bernhard";9Qta2fum-3
SC1_G31;1;IST-17058;Germany;"St. Bernhard";FxE0qTiT-2
SC1_G31;1;IST-17058;Germany;"St. Bernhard";5xSGm4Aw-1
SC1_G31;1;IST;Poland;Feniksiaki ;jItxxVnW-9
SC1_G31;1;IST-17338;"United States";"Wiesbaden Troop";R0DuE1Mh-23
SC1_G31;1;IST-17338;"United States";"Wiesbaden Troop";3sNSj8CG-22
SC1_G31;1;IST-13515;France;"Scout du Florival";VIHp22Ux-6
SC1_G31;1;IST-13515;France;"Scout du Florival";uXUEDII1-7
SC1_G32;1;IST-19825;Poland;"30 WDH";E68MwRX6-6
SC1_G32;1;IST-11133;GB;"DPSG Kempen";xJDpPy48-184
SC1_G32;1;IST-37418;"United States";"SHAPE Troop 325B";78xTABe5-10
SC1_G32;1;IST-19825;Poland;"30 WDH";1J9P3G4G-7
SC1_G32;1;IST-11133;GB;"DPSG Kempen";pmE5x8HU-185
SC1_G32;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";ZqsHm7gQ-2
SC1_G32;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";KbiYwj9b-1
SC1_G32;1;IST-37418;"United States";"SHAPE Troop 325B";oD9jg3Vi-9
SC1_G32;1;;Hungary;;d4Y3dx8t-6
SC1_G32;1;;Hungary;;Pf0JCGBk-7
SC1_G33;1;IST-15785;"The Netherlands";"Marnix van Sint Aldegonde";WDbMRPPz-2
SC1_G33;1;IST-18688;"Czech Republic";Core;O1CCiCzJ-2
SC1_G33;1;IST-15785;"The Netherlands";"Marnix van Sint Aldegonde";RAreUbm0-3
SC1_G33;1;IST-18688;"Czech Republic";Core;W5WrfTzD-1
SC1_G33;1;IST-81116;"Czech Republic";Mustangové;2SMOkVru-4
SC1_G33;1;IST-10569;Slovakia;"zbor Irmy Ševcechovej";UKUDHbCf-5
SC1_G33;1;IST-10569;Slovakia;"zbor Irmy Ševcechovej";8CvsQwwr-4
SC1_G33;1;IST-15785;"The Netherlands";"Marnix van Sint Aldegonde";d92LiH3r-1
SC1_G33;1;IST-97908;"Czech Republic";Artemis/Ontario;gL6XaRrF-2
SC1_G33;1;IST-97908;"Czech Republic";Artemis/Ontario;EMA3FnSi-1
SC1_G33;1;IST-81116;"Czech Republic";Mustangové;ThooikUr-3
SC1_G34;1;IST-31219;Poland;bunt;6Og39BFB-5
SC1_G34;1;IST-31219;Poland;bunt;RuRrxqSI-6
SC1_G34;1;IST-11133;Germany;"DPSG Kempen";oqG1W5o8-73
SC1_G34;1;IST-11133;Germany;"DPSG Kempen";gTCGGgVO-72
SC1_G34;1;IST-69112;"Czech Republic";"Dráčata Štěnovice";uLfUU673-8
SC1_G34;1;IST-69112;"Czech Republic";"Dráčata Štěnovice";YN7ep6Ug-7
SC1_G34;1;IST-64944;"Czech Republic";Želivák;gVFDTCLa-8
SC1_G34;1;IST-31582;Germany;"Stamm von Berg";pl7Pk7Q4-8
SC1_G34;1;IST-31582;Germany;"Stamm von Berg";84dYbDoE-7
SC1_G34;1;IST-64944;"Czech Republic";Želivák;II2GCG8R-7
SC1_G35;1;IST-97382;"The Netherlands";"Scouting Ewijk";fUGHMfco-9
SC1_G35;1;IST-30049;"Czech Republic";"Tumulus Újezd u Brna aneb děcka, pecka, pojedeme do Německa";WvJM3uiX-4
