"Target Group";Subcamp;"Original Order Number";Country;"Troop Name";"Kid ID Code"
SC3_G01;3;IST;Poland;Feniksiaki ;aY1lyZ4l-10
SC3_G01;3;IST;Poland;Feniksiaki ;RIbP132b-9
SC3_G01;3;IST-13152;"The Netherlands";"Scouting Groessen";N5s8ldcP-16
SC3_G01;3;IST-13607;"United States";"Troop 12";N8EXfdQe-34
SC3_G01;3;IST-12664;Poland;Silva;8GxACSou-1
SC3_G01;3;IST-12664;Poland;Silva;c4MlVQOp-2
SC3_G01;3;IST-12664;Poland;Silva;2GL3a0Zq-3
SC3_G01;3;IST-13152;"The Netherlands";"Scouting Groessen";j1whK7dD-17
SC3_G01;3;IST-11470;"Czech Republic";"Sluneční údolí";U6yYlXRT-8
SC3_G01;3;IST-11470;"Czech Republic";"Sluneční údolí";HjhF8n9G-7
SC3_G01;3;IST-13607;"United States";"Troop 12";E2Wr3qiQ-35
SC3_G02;3;IST-11512;Poland;"71 A";nU2SVA8f-3
SC3_G02;3;IST-11512;Poland;"71 A";k3t1iNO9-2
SC3_G02;3;IST-11512;Poland;"71 A";ZrCJBD09-1
SC3_G02;3;IST-11762;"Czech Republic";JK;tUcdwgo8-1
SC3_G02;3;IST-11762;"Czech Republic";JK;hu0lyTGe-2
SC3_G02;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";lkvhB8qt-21
SC3_G02;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";fLD4XnJJ-22
SC3_G02;3;IST-49187;"The Netherlands";"St. Stanislaus";aDosK0EX-23
SC3_G02;3;IST-49187;"The Netherlands";"St. Stanislaus";IHGHzECr-22
SC3_G03;3;;Poland;;WJtGEjNr-48
SC3_G03;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";7pkcX8cz-2
SC3_G03;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";i62WiuiF-1
SC3_G03;3;IST-13152;"The Netherlands";"Scouting Groessen";NwyBJ4hF-18
SC3_G03;3;IST-13423;Germany;"DPSG Phönix Bonn";ouGRmmZM-2
SC3_G03;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";cnuEumeP-9
SC3_G03;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";ehlDfds3-10
SC3_G03;3;IST-13423;Germany;"DPSG Phönix Bonn";G8SGWUqU-1
SC3_G03;3;IST-13152;"The Netherlands";"Scouting Groessen";99sCbNib-19
SC3_G03;3;;Poland;;xDgZ1zVm-49
SC3_G04;3;IST-10640;Germany;"DPSG Obertürkheim Stamm St.  Franziskus";fwZ9WkxS-5
SC3_G04;3;IST-17468;Poland;71N;86RDzUXh-7
SC3_G04;3;IST-17468;Poland;71N;BaZtHVMa-8
SC3_G04;3;;Poland;;4j6YVgFo-43
SC3_G04;3;;Poland;;ZYVDGbXo-42
SC3_G04;3;IST-17682;Germany;"DPSG St. Rochus";iven7qFR-1
SC3_G04;3;IST-10640;Germany;"DPSG Obertürkheim Stamm St.  Franziskus";4D1Dj86v-4
SC3_G04;3;IST-17682;Germany;"DPSG St. Rochus";0O7NBiId-2
SC3_G04;3;IST-17682;Germany;"DPSG St. Rochus";0k0tlFVu-3
SC3_G05;3;IST-10618;"The Netherlands";"Scouting Hubovra";Huui2cHP-13
SC3_G05;3;IST-47786;"United States";"Troop 21";BIshTCNZ-2
SC3_G05;3;IST-47786;"United States";"Troop 21";C94WKMUp-1
SC3_G05;3;IST-31582;Germany;"Stamm von Berg";6ay2ImJN-2
SC3_G05;3;IST-13607;"United States";"Troop 12";Zqk5ns8T-11
SC3_G05;3;IST-21250;"Czech Republic";"Ústecká dvojka";3MZB05zF-2
SC3_G05;3;IST-21250;"Czech Republic";"Ústecká dvojka";hlC221Gk-1
SC3_G05;3;IST-13607;"United States";"Troop 12";2HoeMM4y-10
SC3_G05;3;IST-10618;"The Netherlands";"Scouting Hubovra";PRbuy09N-14
SC3_G05;3;IST-31582;Germany;"Stamm von Berg";4ssp6z4o-1
SC3_G06;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";4j4lwPTv-8
SC3_G06;3;IST-13515;France;"Scout du Florival";wghusla2-3
SC3_G06;3;IST-13515;France;"Scout du Florival";qDqDTZ2x-1
SC3_G06;3;IST-15861;"Czech Republic";"Bílý los";nTNd38WS-2
SC3_G06;3;IST-51638;"United States";"Scouting America Troop 325G";4A6vwTaP-7
SC3_G06;3;IST-51638;"United States";"Scouting America Troop 325G";72GUIyx1-8
SC3_G06;3;IST-13515;France;"Scout du Florival";6hBSTTFx-2
SC3_G06;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";R87AM4xa-7
SC3_G06;3;IST-15861;"Czech Republic";"Bílý los";0CHzA3Ct-1
SC3_G07;3;IST-10618;"The Netherlands";"Scouting Hubovra";nwoA5Q4K-11
SC3_G07;3;IST-10618;"The Netherlands";"Scouting Hubovra";a20mAmp6-12
SC3_G07;3;IST-95252;"Czech Republic";"Anikrok a Dvojka";5rxyOif6-4
SC3_G07;3;IST-95252;"Czech Republic";"Anikrok a Dvojka";IN91DbJR-3
SC3_G07;3;;Hungary;;EI6xQc3U-3
SC3_G07;3;;Hungary;;TZHvUYf8-4
SC3_G07;3;IST-49187;"The Netherlands";"St. Stanislaus";gDZvc3BN-25
SC3_G07;3;IST-49187;"The Netherlands";"St. Stanislaus";3bTWUKNU-24
SC3_G07;3;;Hungary;;PBta3wTb-2
SC3_G08;3;IST-12664;Poland;Silva;g0UaMVkT-5
SC3_G08;3;IST-12701;Poland;"13 WDH - patrol harcerski";ijnPxJt3-12
SC3_G08;3;IST-12664;Poland;Silva;d30o7rc5-4
SC3_G08;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";EmvJswXI-7
SC3_G08;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";WVTQZ8kx-6
SC3_G08;3;IST-17411;Germany;"Pfadfinder Erkelenz";gLFvpWbG-4
SC3_G08;3;IST-51638;"United States";"Scouting America Troop 325G";hruFkGqr-10
SC3_G08;3;IST-51638;"United States";"Scouting America Troop 325G";w8YRxWXP-9
SC3_G08;3;IST-12701;Poland;"13 WDH - patrol harcerski";VZltDpD3-13
SC3_G08;3;IST-17411;Germany;"Pfadfinder Erkelenz";pq5Ixgw6-5
SC3_G09;3;IST-11762;"Czech Republic";JK;dwpxxWYd-3
SC3_G09;3;IST-21250;"Czech Republic";"Ústecká dvojka";JyrooOOU-3
SC3_G09;3;IST-21250;"Czech Republic";"Ústecká dvojka";ma1fgjun-4
SC3_G09;3;IST-89120;"United States";"Troop 164 Sembach";uBpGKg0k-4
SC3_G09;3;;Poland;;4LUcDGuQ-17
SC3_G09;3;;Poland;;TXBU2OeE-16
SC3_G09;3;IST-32540;"Czech Republic";Platan;JprJr2Ep-3
SC3_G09;3;IST-32540;"Czech Republic";Platan;6RoFTk4l-4
SC3_G09;3;IST-11762;"Czech Republic";JK;09xdFsA0-4
SC3_G09;3;IST-89120;"United States";"Troop 164 Sembach";pha87TK8-3
SC3_G10;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";NWcTXc2E-4
SC3_G10;3;IST-95252;"Czech Republic";"Anikrok a Dvojka";YydJ5gAn-6
SC3_G10;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";OnuvlTSW-3
SC3_G10;3;IST-11512;Poland;"71 A";NUr1FyUR-5
SC3_G10;3;IST-11512;Poland;"71 A";4esIh3jt-4
SC3_G10;3;IST-13423;Germany;"DPSG Phönix Bonn";9NW0x66N-3
SC3_G10;3;IST-95252;"Czech Republic";"Anikrok a Dvojka";x6FoVAnd-5
SC3_G10;3;IST-13423;Germany;"DPSG Phönix Bonn";HO0hPIC3-4
SC3_G10;3;;Poland;;XzId2BqC-51
SC3_G10;3;;Poland;;VWBMtCig-50
SC3_G11;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";FiB8ectU-12
SC3_G11;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";GpDljHrb-24
SC3_G11;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";dCmIfwH9-23
SC3_G11;3;IST-13152;"The Netherlands";"Scouting Groessen";a7xqgJOz-21
SC3_G11;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";HERO4wtJ-8
SC3_G11;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";bOfR4upi-9
SC3_G11;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";vC4Lhzwc-11
SC3_G11;3;IST-13152;"The Netherlands";"Scouting Groessen";zwNZcxps-20
SC3_G11;3;IST-17682;Germany;"DPSG St. Rochus";GxG9RaDv-4
SC3_G11;3;IST-17682;Germany;"DPSG St. Rochus";dkNvNlnn-5
SC3_G12;3;IST-31582;Germany;"Stamm von Berg";paFzSK2u-4
SC3_G12;3;IST-10618;"The Netherlands";"Scouting Hubovra";uSeCcxcU-15
SC3_G12;3;IST-47786;"United States";"Troop 21";ffAN9oSG-4
SC3_G12;3;IST-13607;"United States";"Troop 12";wYQjxddo-12
SC3_G12;3;IST-13607;"United States";"Troop 12";FrJPyeJY-13
SC3_G12;3;IST-10618;"The Netherlands";"Scouting Hubovra";FAZJpQ74-16
SC3_G12;3;IST-31582;Germany;"Stamm von Berg";c2ipl2FW-3
SC3_G12;3;IST-47786;"United States";"Troop 21";8KlAFGR2-3
SC3_G12;3;;Poland;;FdvpDjQX-52
SC3_G12;3;;Poland;;7bS4BoI1-53
SC3_G13;3;IST-21250;"Czech Republic";"Ústecká dvojka";7m2UTzma-6
SC3_G13;3;IST-17411;Germany;"Pfadfinder Erkelenz";T1V9lX7c-6
SC3_G13;3;IST-13515;France;"Scout du Florival";cq3JfqrU-4
SC3_G13;3;IST-51638;"United States";"Scouting America Troop 325G";ow7wWRwZ-12
SC3_G13;3;IST-51638;"United States";"Scouting America Troop 325G";dlVMV46E-11
SC3_G13;3;IST-12701;Poland;"13 WDH - patrol harcerski";quhA39Zw-14
SC3_G13;3;IST-12701;Poland;"13 WDH - patrol harcerski";gMRH7clG-15
SC3_G13;3;IST-21250;"Czech Republic";"Ústecká dvojka";huKQ7qX4-5
SC3_G13;3;IST-13515;France;"Scout du Florival";7f1YFS6a-5
SC3_G13;3;IST-17411;Germany;"Pfadfinder Erkelenz";Z31smhCt-7
SC3_G14;3;IST-32540;"Czech Republic";Platan;ozXQ28NX-6
SC3_G14;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";SiXxkJgC-11
SC3_G14;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";7HT5Xk5g-10
SC3_G14;3;;Hungary;;E78nNtyw-5
SC3_G14;3;IST-89120;"United States";"Troop 164 Sembach";evnkYlHj-6
SC3_G14;3;IST-95252;"Czech Republic";"Anikrok a Dvojka";2TXdTQfg-7
SC3_G14;3;IST-95252;"Czech Republic";"Anikrok a Dvojka";RJk4efbG-8
SC3_G14;3;;Hungary;;krdT0MUI-1
SC3_G14;3;IST-32540;"Czech Republic";Platan;gC9dRNmd-5
SC3_G14;3;IST-89120;"United States";"Troop 164 Sembach";38EbWQHR-5
SC3_G15;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";otGAbhRB-26
SC3_G15;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";QT2kOKFW-25
SC3_G15;3;IST-21250;"Czech Republic";"Ústecká dvojka";MI7QxUOA-8
SC3_G15;3;IST-21250;"Czech Republic";"Ústecká dvojka";G3o74gYy-7
SC3_G15;3;IST-11512;Poland;"71 A";YPjtgmnm-6
SC3_G15;3;IST-11512;Poland;"71 A";kKfErMK6-7
SC3_G15;3;;Poland;;fktIqr56-18
SC3_G15;3;;Poland;;V0JWTlFf-19
SC3_G15;3;IST-12664;Poland;Silva;HeUFLT2I-6
SC3_G15;3;IST-12664;Poland;Silva;As0rpEwT-7
SC3_G16;3;;Poland;;mj9irJxW-55
SC3_G16;3;;Poland;;y5i5FYoQ-54
SC3_G16;3;IST-13152;"The Netherlands";"Scouting Groessen";vyE9kwhi-22
SC3_G16;3;IST-13152;"The Netherlands";"Scouting Groessen";x8sVIaGH-23
SC3_G16;3;IST-11762;"Czech Republic";JK;vB8V3ELa-5
SC3_G16;3;IST-13423;Germany;"DPSG Phönix Bonn";SEPOKi0o-5
SC3_G16;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";rpvlQ8pw-14
SC3_G16;3;IST-13423;Germany;"DPSG Phönix Bonn";152kdcDi-6
SC3_G16;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";ErCBNPeo-13
SC3_G16;3;IST-11762;"Czech Republic";JK;RMuoNh2H-6
SC3_G17;3;IST-31582;Germany;"Stamm von Berg";eEllAGOy-6
SC3_G17;3;IST-31582;Germany;"Stamm von Berg";p0WQy8Zn-5
SC3_G17;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";J7B3xjpp-5
SC3_G17;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";bbi73GuH-6
SC3_G17;3;IST-10618;"The Netherlands";"Scouting Hubovra";fMhK0Pzv-17
SC3_G17;3;IST-10618;"The Netherlands";"Scouting Hubovra";eQFpMfqk-18
SC3_G17;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";7xrPGoMV-12
SC3_G17;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";W3BZy91K-13
SC3_G17;3;IST-13607;"United States";"Troop 12";Kulw5oBS-14
SC3_G17;3;IST-13607;"United States";"Troop 12";zTaf8ATE-15
SC3_G18;3;IST-17219;Poland;"13WDH patrol starszoharcerski";ibKqbOxO-2
SC3_G18;3;IST-17682;Germany;"DPSG St. Rochus";624zYrYI-7
SC3_G18;3;IST-17682;Germany;"DPSG St. Rochus";dmntebqt-6
SC3_G18;3;IST-37418;"United States";"SHAPE Troop 325B";YRFy45EF-2
SC3_G18;3;IST-17411;Germany;"Pfadfinder Erkelenz";5NCTER6W-8
SC3_G18;3;IST-17411;Germany;"Pfadfinder Erkelenz";YNWOhiIN-9
SC3_G18;3;IST-37418;"United States";"SHAPE Troop 325B";ERpr9q6T-1
SC3_G18;3;;Poland;;RpbTzMrL-56
SC3_G18;3;;Poland;;uADhml3K-57
SC3_G18;3;IST-17219;Poland;"13WDH patrol starszoharcerski";Znyj6NKQ-1
SC3_G19;3;IST-21250;"Czech Republic";"Ústecká dvojka";inWu8p6K-10
SC3_G19;3;IST-70602;"United States";"Troop 69 Vogelweh";U1MHhhPJ-2
SC3_G19;3;;Poland;;iwZ8GuMU-21
SC3_G19;3;IST-70602;"United States";"Troop 69 Vogelweh";vpyXQuEM-1
SC3_G19;3;IST-47786;"United States";"Troop 21";jcJLPq2D-5
SC3_G19;3;IST-47786;"United States";"Troop 21";g3PWBP8e-6
SC3_G19;3;IST-32540;"Czech Republic";Platan;gCFITGWM-8
SC3_G19;3;;Poland;;TyyLmTPs-20
SC3_G19;3;IST-32540;"Czech Republic";Platan;F3fejjkt-7
SC3_G19;3;IST-21250;"Czech Republic";"Ústecká dvojka";YR8h6sq0-9
SC3_G20;3;IST-20772;Poland;"Płomienne Zorze";Gn7ctKvE-2
SC3_G20;3;IST-13515;France;"Scout du Florival";ucbUs7HT-6
SC3_G20;3;;Poland;;ewVgQiiJ-45
SC3_G20;3;;Poland;;VQda1hF7-44
SC3_G20;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";dafK7CW3-28
SC3_G20;3;IST-20772;Poland;"Płomienne Zorze";mrZ9YFEN-3
SC3_G20;3;IST-20772;Poland;"Płomienne Zorze";tZthYq5c-1
SC3_G20;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";k5oRfjHl-27
SC3_G20;3;IST-13515;France;"Scout du Florival";g0fWWEeM-7
SC3_G21;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";WndkLHJT-15
SC3_G21;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";pR1XvwXZ-16
SC3_G21;3;IST-95252;"Czech Republic";"Anikrok a Dvojka";N9zpF5At-9
SC3_G21;3;IST-95252;"Czech Republic";"Anikrok a Dvojka";S5cHBLDS-10
SC3_G21;3;IST-13423;Germany;"DPSG Phönix Bonn";2rl9jgWZ-7
SC3_G21;3;IST-13423;Germany;"DPSG Phönix Bonn";fdYi0V15-8
SC3_G21;3;;Hungary;;YKQL8KIj-7
SC3_G21;3;;Hungary;;f4uX7XL8-6
SC3_G21;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";8MkFS7lU-14
SC3_G21;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";WsJ7483q-15
SC3_G22;3;IST-49187;"The Netherlands";"St. Stanislaus";jFac4Cm7-2
SC3_G22;3;IST-49187;"The Netherlands";"St. Stanislaus";RxnkfDpW-1
SC3_G22;3;IST-12664;Poland;Silva;ZQyPNrLP-9
SC3_G22;3;IST-13607;"United States";"Troop 12";Pz4nvFuY-17
SC3_G22;3;IST-10618;"The Netherlands";"Scouting Hubovra";IC7uWf3A-20
SC3_G22;3;IST-10618;"The Netherlands";"Scouting Hubovra";Q7a9GGIF-19
SC3_G22;3;IST-12664;Poland;Silva;VXbHLRhG-8
SC3_G22;3;IST-49187;"The Netherlands";"St. Stanislaus";g6IFXqZH-3
SC3_G22;3;IST-13607;"United States";"Troop 12";r4TZWRAM-16
SC3_G23;3;IST-17411;Germany;"Pfadfinder Erkelenz";PBKW0GOQ-10
SC3_G23;3;IST-31582;Germany;"Stamm von Berg";hrjuUZLd-7
SC3_G23;3;IST-19439;Poland;Nebula;sd6zyv35-1
SC3_G23;3;IST-17411;Germany;"Pfadfinder Erkelenz";6TO3pO0Z-11
SC3_G23;3;IST-17219;Poland;"13WDH patrol starszoharcerski";nV8yNcFC-3
SC3_G23;3;IST-17219;Poland;"13WDH patrol starszoharcerski";aKh8Z7Aa-4
SC3_G23;3;IST-11762;"Czech Republic";JK;gkQWuKoZ-8
SC3_G23;3;IST-11762;"Czech Republic";JK;TeGM43VW-7
SC3_G23;3;IST-19439;Poland;Nebula;ytolAZUm-2
SC3_G23;3;IST-31582;Germany;"Stamm von Berg";2McMgAej-8
SC3_G24;3;IST-21250;"Czech Republic";"Ústecká dvojka";2huDu0dt-12
SC3_G24;3;IST-21250;"Czech Republic";"Ústecká dvojka";Z3bJOkLY-11
SC3_G24;3;IST-32540;"Czech Republic";Platan;4Is2zsQH-10
SC3_G24;3;IST-32540;"Czech Republic";Platan;XKqtuIbI-9
SC3_G24;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";LOLViZuZ-8
SC3_G24;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";KT0r7HdL-7
SC3_G24;3;IST-37418;"United States";"SHAPE Troop 325B";A5TEp5ZL-4
SC3_G24;3;IST-37418;"United States";"SHAPE Troop 325B";SxO5ghtk-3
SC3_G24;3;IST-70602;"United States";"Troop 69 Vogelweh";iUhdJgTG-4
SC3_G24;3;IST-70602;"United States";"Troop 69 Vogelweh";cD1peHZw-3
SC3_G25;3;;Poland;;cu8PnKfI-23
SC3_G25;3;IST-20772;Poland;"Płomienne Zorze";3eQmHMiH-5
SC3_G25;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";jrfroM40-17
SC3_G25;3;IST-17682;Germany;"DPSG St. Rochus";GTg2ojOa-9
SC3_G25;3;IST-20772;Poland;"Płomienne Zorze";vZPtGSRv-4
SC3_G25;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";mOVwWCqi-16
SC3_G25;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";dJcjsz22-30
SC3_G25;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";4RuiPSde-29
SC3_G25;3;IST-17682;Germany;"DPSG St. Rochus";20583DLt-8
SC3_G25;3;;Poland;;3FnDMTGd-22
SC3_G26;3;IST-13423;Germany;"DPSG Phönix Bonn";Ja1J8A5s-9
SC3_G26;3;IST-95252;"Czech Republic";"Anikrok a Dvojka";VvqZGly8-12
SC3_G26;3;IST-95252;"Czech Republic";"Anikrok a Dvojka";83P12nDU-11
SC3_G26;3;IST-47786;"United States";"Troop 21";DgspikGR-7
SC3_G26;3;IST-19439;Poland;Nebula;XHSTFTfT-3
SC3_G26;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";uiQHTFyr-18
SC3_G26;3;IST-19439;Poland;Nebula;FqSdjK2j-4
SC3_G26;3;IST-47786;"United States";"Troop 21";5rYKLNN8-8
SC3_G26;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";7ITFe9lj-17
SC3_G26;3;IST-13423;Germany;"DPSG Phönix Bonn";wXPnc9hg-10
SC3_G27;3;IST-49187;"The Netherlands";"St. Stanislaus";J0ARC2XA-4
SC3_G27;3;IST-13515;France;"Scout du Florival";izXALMbr-8
SC3_G27;3;IST-21250;"Czech Republic";"Ústecká dvojka";QxYy0Scp-14
SC3_G27;3;IST-13607;"United States";"Troop 12";V6WJ4sZh-19
SC3_G27;3;IST-10618;"The Netherlands";"Scouting Hubovra";HhW9tjZN-22
SC3_G27;3;IST-13607;"United States";"Troop 12";BfRUs7Pt-18
SC3_G27;3;IST-10618;"The Netherlands";"Scouting Hubovra";gRfv4fEu-21
SC3_G27;3;IST-21250;"Czech Republic";"Ústecká dvojka";1ROx09gO-13
SC3_G27;3;IST-13515;France;"Scout du Florival";CO06GVY8-9
SC3_G27;3;IST-49187;"The Netherlands";"St. Stanislaus";oDLl3Vwl-5
SC3_G28;3;;Hungary;;zyA6kOXY-8
SC3_G28;3;IST-17219;Poland;"13WDH patrol starszoharcerski";BSusthGE-6
SC3_G28;3;IST-17411;Germany;"Pfadfinder Erkelenz";z5ymVgUW-13
SC3_G28;3;IST-17411;Germany;"Pfadfinder Erkelenz";IEki5UWS-12
SC3_G28;3;;Hungary;;Zx6Fy3Tq-9
SC3_G28;3;IST-18992;"The Netherlands";"Scouting St. Martinus";en20t2WS-2
SC3_G28;3;IST-18992;"The Netherlands";"Scouting St. Martinus";D1gE6kTZ-1
SC3_G28;3;IST-31582;Germany;"Stamm von Berg";bs1Rvtwx-9
SC3_G28;3;IST-17219;Poland;"13WDH patrol starszoharcerski";FO9k3Qnb-5
SC3_G28;3;IST-31582;Germany;"Stamm von Berg";4C2yqpti-10
SC3_G29;3;IST-70602;"United States";"Troop 69 Vogelweh";j6Eo9azW-5
SC3_G29;3;IST-19439;Poland;Nebula;Rbg4gmfk-6
SC3_G29;3;IST-19439;Poland;Nebula;vwVv0X2L-5
SC3_G29;3;IST-37418;"United States";"SHAPE Troop 325B";8mmyUFJs-6
SC3_G29;3;IST-37418;"United States";"SHAPE Troop 325B";rRgDknKV-5
SC3_G29;3;IST-70602;"United States";"Troop 69 Vogelweh";EkxdW1fh-6
SC3_G29;3;IST-32540;"Czech Republic";Platan;XqMVjZBh-11
SC3_G29;3;IST-32540;"Czech Republic";Platan;gax2Wr9S-12
SC3_G29;3;IST-12664;Poland;Silva;vWvkEGNr-10
SC3_G29;3;IST-12664;Poland;Silva;8HWx4yde-11
SC3_G30;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";zzLxZtYX-32
SC3_G30;3;IST-11762;"Czech Republic";JK;9qqE8s8y-9
SC3_G30;3;IST-21250;"Czech Republic";"Ústecká dvojka";uzkzzpoC-15
SC3_G30;3;;Poland;;UVXtUsbg-25
SC3_G30;3;IST-20772;Poland;"Płomienne Zorze";2P2CZo3o-6
SC3_G30;3;IST-20772;Poland;"Płomienne Zorze";zRmMSGZK-7
SC3_G30;3;IST-11762;"Czech Republic";JK;TQN3AepK-10
SC3_G30;3;IST-21250;"Czech Republic";"Ústecká dvojka";nQ5VNLwd-16
SC3_G30;3;;Poland;;2r6oDlpB-24
SC3_G30;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";uFq4sOnL-31
SC3_G31;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";ucmRQnny-19
SC3_G31;3;IST-18992;"The Netherlands";"Scouting St. Martinus";tPH72nLQ-3
SC3_G31;3;IST-18992;"The Netherlands";"Scouting St. Martinus";nEGlB1jr-4
SC3_G31;3;IST-95252;"Czech Republic";"Anikrok a Dvojka";RluKbCif-13
SC3_G31;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";RjL3SWgn-9
SC3_G31;3;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";l8ylUmfG-10
SC3_G31;3;IST-13423;Germany;"DPSG Phönix Bonn";pCMPc0ZF-12
SC3_G31;3;IST-13423;Germany;"DPSG Phönix Bonn";50MIFR6h-11
SC3_G31;3;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";1oA3Q3XF-20
SC3_G31;3;IST-95252;"Czech Republic";"Anikrok a Dvojka";bM0Xs4v0-14
SC3_G32;3;IST-13607;"United States";"Troop 12";jrNzfqoO-21
SC3_G32;3;IST-13607;"United States";"Troop 12";SkSFWwcT-20
SC3_G32;3;IST-41645;Germany;"St Nikolaus Gangelt";i4ovCyhx-2
SC3_G32;3;IST-15861;"Czech Republic";"Bílý los";OSOLcKwc-3
SC3_G32;3;IST-13152;"The Netherlands";"Scouting Groessen";98SyOYLd-3
SC3_G32;3;IST-15861;"Czech Republic";"Bílý los";kFYZyKVv-4
SC3_G32;3;IST-13152;"The Netherlands";"Scouting Groessen";TCsx8XTa-1
SC3_G32;3;IST-13152;"The Netherlands";"Scouting Groessen";juyoW9A7-2
SC3_G32;3;IST-41645;Germany;"St Nikolaus Gangelt";pbiiosbv-1
SC3_G33;3;IST-19439;Poland;Nebula;6EZZEZ9z-8
SC3_G33;3;IST-17411;Germany;"Pfadfinder Erkelenz";jEVFnKKZ-14
SC3_G33;3;IST-17411;Germany;"Pfadfinder Erkelenz";COS8Sils-15
SC3_G33;3;IST-49187;"The Netherlands";"St. Stanislaus";8vJL3i7a-6
SC3_G33;3;IST-49187;"The Netherlands";"St. Stanislaus";YhUxw4bA-7
SC3_G33;3;IST-47786;"United States";"Troop 21";AuxvbdOr-10
SC3_G33;3;IST-47786;"United States";"Troop 21";BgN2GTsK-9
SC3_G33;3;IST-17219;Poland;"13WDH patrol starszoharcerski";WbLPENVS-8
SC3_G33;3;IST-17219;Poland;"13WDH patrol starszoharcerski";thEnBQ00-7
SC3_G33;3;IST-19439;Poland;Nebula;wDDbX9WD-7
SC3_G34;3;IST-12948;"United States";Troop;HAb5JeuE-2
SC3_G34;3;IST-32540;"Czech Republic";Platan;BS067LP5-13
SC3_G34;3;IST-13515;France;"Scout du Florival";0wIhoFwI-11
SC3_G34;3;IST-12948;"United States";Troop;GnvXUNPY-3
SC3_G34;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";4qfOeHfy-2
SC3_G34;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";6nkNMUKK-1
SC3_G34;3;IST-13515;France;"Scout du Florival";A7C6PST2-10
SC3_G34;3;IST-32540;"Czech Republic";Platan;2XqgfIWn-14
SC3_G34;3;IST-17335;"The Netherlands";"Scoutinggroep de Meuleberg";NAEHrGZP-3
SC3_G34;3;IST-12948;"United States";Troop;bD4tfUXl-1
SC3_G35;3;IST-21250;"Czech Republic";"Ústecká dvojka";ywTO1q5U-18
